order_id,product_id,quantity,unit_price,line_total,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,customer_name,customer_segment,area,pincode,year,month,month_name,day_of_week,quarter,is_weekend,month_str
8273236145,366066,3,918.58,2755.7400000000002,85763665,2024-09-02 15:50:41,2024-09-02 16:06:41,2024-09-02 16:08:41,On Time,1626.93,Card,8874,2392,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,16,52,Eshana Narula,Premium,Sikar,238167,2024,9,Sep,0,3,0,2024-09
3411233779,500633,1,154.5,154.5,79991320,2024-04-13 23:12:45,2024-04-13 23:22:45,2024-04-13 23:18:45,On Time,1018.02,Cash,33913,694,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,Ojas Bawa,New,Kumbakonam,316134,2024,4,Apr,5,2,1,2024-04
8024667539,354409,3,325.08,975.24,31622158,2024-07-22 05:53:11,2024-07-22 06:12:11,2024-07-22 06:24:11,Slightly Delayed,1682.78,Cash,26395,5740,Pulses,Grocery & Staples,Bose-Pandit,325.08,382.45,15.0,365,24,60,Omya Modi,New,Kolhapur,478462,2024,7,Jul,0,3,0,2024-07
6112199794,397973,1,728.73,728.73,77086539,2024-09-21 20:45:43,2024-09-21 21:00:43,2024-09-21 21:06:43,Slightly Delayed,3227.41,Wallet,75415,4373,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82,Gayathri Kumer,New,Sangli-Miraj & Kupwad,813233,2024,9,Sep,5,3,1,2024-09
9484473160,137909,1,864.3,864.3,21456226,2023-04-25 21:30:46,2023-04-25 21:44:46,2023-04-25 21:53:46,Slightly Delayed,1966.28,Card,38707,3546,Cough Syrup,Pharmacy,Dalal PLC,864.3,1080.37,20.0,365,23,65,Indrajit Mitra,New,Adoni,626620,2023,4,Apr,1,2,0,2023-04
9729709418,784673,2,491.39,982.78,45323391,2023-03-30 05:26:05,2023-03-30 05:38:05,2023-03-30 05:33:05,On Time,2729.56,Cash,43891,1914,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,21,84,Viraj Kota,New,North Dumdum,957395,2023,3,Mar,3,1,0,2023-03
7900224799,327290,2,862.28,1724.56,68692574,2024-07-03 04:57:31,2024-07-03 05:12:31,2024-07-03 05:25:31,Slightly Delayed,4099.05,Cash,45482,6659,Sugar,Grocery & Staples,Nadkarni Inc,862.28,1014.45,15.0,365,22,65,Bachittar Wagle,Inactive,Bharatpur,841899,2024,7,Jul,2,3,0,2024-07
1821414490,124290,2,39.65,79.3,75632045,2024-10-21 07:33:08,2024-10-21 07:45:08,2024-10-21 07:44:08,On Time,3493.06,Card,55493,1947,Lotion,Personal Care,Sachdev Group,39.65,61.0,35.0,365,23,71,Shivansh Sharaf,Regular,Silchar,207255,2024,10,Oct,0,4,0,2024-10
5813507399,500739,1,359.98,359.98,76019750,2024-04-15 09:01:04,2024-04-15 09:21:04,2024-04-15 09:16:04,On Time,4495.56,UPI,13303,802,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81,Omisha Balan,New,Thiruvananthapuram,320360,2024,4,Apr,0,2,0,2024-04
3928003125,274207,3,328.51,985.53,53636086,2023-12-07 13:30:43,2023-12-07 13:43:43,2023-12-07 13:58:43,Slightly Delayed,1809.81,Wallet,40065,3602,Cough Syrup,Pharmacy,"Savant, Batta and Mander",328.51,410.64,20.0,365,25,51,Max Nadkarni,Premium,Bally,342729,2023,12,Dec,3,4,0,2023-12
5271866987,681063,3,321.28,963.8399999999999,10562528,2024-08-27 01:26:03,2024-08-27 01:45:03,2024-08-27 01:43:03,On Time,947.95,Card,15044,5390,Mango Drink,Cold Drinks & Juices,Dass and Sons,321.28,458.97,30.0,180,20,91,Udant Dada,Premium,Udaipur,579690,2024,8,Aug,1,3,0,2024-08
9794537731,114414,1,832.06,832.06,85869195,2023-05-27 12:57:31,2023-05-27 13:10:31,2023-05-27 13:13:31,On Time,3740.13,Cash,23014,6925,Vitamins,Pharmacy,Kara-Golla,832.06,1040.07,20.0,365,26,66,Kashish Nigam,Regular,Rajpur Sonarpur,313275,2023,5,May,5,2,1,2023-05
4852718488,131937,3,287.81,863.4300000000001,71902700,2024-04-29 20:42:44,2024-04-29 20:57:44,2024-04-29 20:56:44,On Time,1364.65,UPI,71839,5444,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,18,68,Qarin Nazareth,Regular,Bhind,91752,2024,4,Apr,0,2,0,2024-04
8300546273,677169,3,261.03,783.0899999999999,13796199,2023-09-05 10:12:24,2023-09-05 10:27:24,2023-09-05 10:29:24,On Time,1251.92,Wallet,80645,4948,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77,Pallavi Mutti,Regular,Deoghar,8504,2023,9,Sep,1,3,0,2023-09
976104194,557908,3,942.37,2827.11,6061349,2024-05-07 21:56:34,2024-05-07 22:16:34,2024-05-07 22:46:34,Significantly Delayed,3210.73,Card,65001,6775,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,14,53,Gautami Trivedi,Regular,Haldia,987109,2024,5,May,1,2,0,2024-05
5373961125,433521,3,321.33,963.99,57081917,2024-11-01 03:43:48,2024-11-01 04:01:48,2024-11-01 04:06:48,On Time,1187.0,Card,72609,6896,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58,Nidra Choudhary,Inactive,Howrah,420892,2024,11,Nov,4,4,0,2024-11
6056126973,256783,2,906.54,1813.08,48765625,2024-07-02 22:31:53,2024-07-02 22:45:53,2024-07-02 22:45:53,On Time,1172.69,UPI,84012,1,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98,Aradhana Ganguly,Inactive,Bathinda,352264,2024,7,Jul,1,3,0,2024-07
6352881332,726958,3,887.48,2662.44,80517784,2024-01-22 23:09:41,2024-01-22 23:20:41,2024-01-22 23:24:41,On Time,3222.29,Cash,21808,6223,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79,Udyati Dara,Regular,Raiganj,418404,2024,1,Jan,0,1,0,2024-01
1643234106,557908,3,942.37,2827.11,37691544,2024-09-12 03:52:26,2024-09-12 04:06:26,2024-09-12 04:21:26,Slightly Delayed,1196.7,Wallet,63857,53,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,14,53,Onkar Devan,Inactive,Darbhanga,210271,2024,9,Sep,3,3,0,2024-09
8697966993,60619,3,726.41,2179.23,85869195,2024-03-02 05:46:49,2024-03-02 06:00:49,2024-03-02 06:22:49,Significantly Delayed,3078.59,Card,45795,7724,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97,Kashish Nigam,Regular,Rajpur Sonarpur,313275,2024,3,Mar,5,1,1,2024-03
2276061263,687218,1,317.82,317.82,83701325,2024-10-06 16:59:05,2024-10-06 17:12:05,2024-10-06 17:12:05,On Time,837.78,UPI,25181,8344,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58,Chasmum Rau,Premium,Dehradun,227249,2024,10,Oct,6,4,1,2024-10
4045613782,600767,3,722.42,2167.2599999999998,61763552,2023-08-09 08:21:43,2023-08-09 08:36:43,2023-08-09 08:41:43,On Time,2243.07,UPI,29650,5260,Toothpaste,Personal Care,Balan Group,722.42,1111.42,35.0,365,22,68,Gopal Parikh,Inactive,Panihati,82019,2023,8,Aug,2,3,0,2023-08
2959828441,34186,1,925.65,925.65,9987182,2024-03-15 17:59:14,2024-03-15 18:13:14,2024-03-15 18:17:14,On Time,4265.84,Card,80243,2835,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74,Tristan Hegde,Regular,Darbhanga,35650,2024,3,Mar,4,1,0,2024-03
3514589876,669378,3,212.14,636.42,59620534,2023-10-17 21:03:10,2023-10-17 21:20:10,2023-10-17 21:20:10,On Time,976.55,UPI,24168,3649,Potatoes,Fruits & Vegetables,Chadha and Sons,212.14,282.85,25.0,3,23,70,Oeshi Sethi,Premium,Ambattur,529502,2023,10,Oct,1,4,0,2023-10
9444081952,532965,1,307.23,307.23,72576730,2023-11-27 01:02:59,2023-11-27 01:16:59,2023-11-27 01:19:59,On Time,353.53,Card,88637,341,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,307.23,512.05,40.0,180,20,94,Girik Kala,Regular,Chennai,734650,2023,11,Nov,0,4,0,2023-11
8183959589,94225,3,77.11,231.32999999999998,26752630,2023-12-16 14:27:59,2023-12-16 14:41:59,2023-12-16 14:45:59,On Time,299.27,Wallet,80408,5349,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,13,70,Nakul Gade,Inactive,Delhi,313960,2023,12,Dec,5,4,1,2023-12
1712832927,425341,3,486.28,1458.84,5228136,2024-03-16 02:24:19,2024-03-16 02:36:19,2024-03-16 02:50:19,Slightly Delayed,2657.42,UPI,60377,4993,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68,Oeshi Mallick,Premium,Ambarnath,314449,2024,3,Mar,5,1,1,2024-03
8162867215,112390,1,877.98,877.98,25713335,2024-08-24 15:27:13,2024-08-24 15:45:13,2024-08-24 15:50:13,On Time,1564.84,UPI,53830,6539,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85,Ojas Sridhar,New,Chennai,855454,2024,8,Aug,5,3,1,2024-08
4160230443,820973,1,114.52,114.52,87889031,2024-04-15 03:56:39,2024-04-15 04:13:39,2024-04-15 04:18:39,On Time,367.08,Card,41222,5768,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56,Baghyawati Nair,Regular,Bhimavaram,48081,2024,4,Apr,0,2,0,2024-04
9787535949,240179,1,90.56,90.56,57340963,2023-04-02 13:59:48,2023-04-02 14:17:48,2023-04-02 14:27:48,Slightly Delayed,1488.91,UPI,20817,1249,Cough Syrup,Pharmacy,Ram-Suri,90.56,113.2,20.0,365,20,56,Wridesh Kothari,Regular,Proddatur,479748,2023,4,Apr,6,2,1,2023-04
3423995261,747801,2,277.76,555.52,75928073,2023-05-06 21:35:32,2023-05-06 21:50:32,2023-05-06 21:54:32,On Time,1047.55,Wallet,50959,234,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71,Harsh Aggarwal,Inactive,Udupi,442492,2023,5,May,5,2,1,2023-05
1523343168,298985,3,183.76,551.28,80862136,2024-07-21 18:56:11,2024-07-21 19:08:11,2024-07-21 19:12:11,On Time,582.87,UPI,41110,689,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",183.76,229.7,20.0,365,11,61,Pallavi Seth,Premium,Ambattur,924868,2024,7,Jul,6,3,1,2024-07
1948066291,644847,1,622.81,622.81,61320989,2024-10-02 21:52:43,2024-10-02 22:12:43,2024-10-02 22:15:43,On Time,225.21,Cash,33207,3337,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52,Anirudh Rege,Regular,Aurangabad,611718,2024,10,Oct,2,4,0,2024-10
2021361582,41853,3,910.44,2731.32,99695529,2024-05-20 13:29:16,2024-05-20 13:48:16,2024-05-20 14:04:16,Significantly Delayed,3475.69,Cash,88680,9754,Curd,Dairy & Breakfast,Handa PLC,910.44,1138.05,20.0,7,14,92,Charvi Tripathi,New,North Dumdum,159869,2024,5,May,0,2,0,2024-05
7491420331,470449,2,827.77,1655.54,27504517,2024-05-22 03:16:45,2024-05-22 03:30:45,2024-05-22 03:38:45,Slightly Delayed,1567.06,Wallet,81340,1746,Frozen Biryani,Instant & Frozen Food,Kohli-Sawhney,827.77,1379.62,40.0,180,27,57,Rayaan Gupta,New,Bardhaman,833561,2024,5,May,2,2,0,2024-05
994840771,112390,2,877.98,1755.96,85088479,2023-10-15 22:56:35,2023-10-15 23:11:35,2023-10-15 23:25:35,Slightly Delayed,1819.74,Wallet,22900,7526,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85,Tanvi Magar,Inactive,Rajkot,779561,2023,10,Oct,6,4,1,2023-10
6277344634,131136,2,37.8,75.6,11202130,2024-07-23 19:18:11,2024-07-23 19:33:11,2024-07-23 19:55:11,Significantly Delayed,3940.47,UPI,98138,8099,Salt,Grocery & Staples,Deshpande-Rama,37.8,44.47,15.0,365,29,95,Zehaan Lad,Premium,Bhilwara,854285,2024,7,Jul,1,3,0,2024-07
4092653338,317242,3,198.15,594.45,13604883,2024-04-24 14:11:22,2024-04-24 14:26:22,2024-04-24 14:21:22,On Time,2455.06,UPI,30910,9633,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,22,63,Siddharth Kata,Premium,Karimnagar,638908,2024,4,Apr,2,2,0,2024-04
7213712604,500633,1,154.5,154.5,49433260,2023-11-17 07:02:37,2023-11-17 07:16:37,2023-11-17 07:12:37,On Time,780.0,Cash,25295,7905,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,Abhiram Wason,Premium,Hospet,246851,2023,11,Nov,4,4,0,2023-11
7326709115,883013,3,989.88,2969.64,22800586,2023-11-26 00:36:32,2023-11-26 00:54:32,2023-11-26 01:01:32,Slightly Delayed,783.96,Card,46549,1365,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98,Jacob Lad,New,Bijapur,339864,2023,11,Nov,6,4,1,2023-11
9419789569,171602,3,883.44,2650.32,8733344,2024-07-17 10:35:23,2024-07-17 10:53:23,2024-07-17 10:53:23,On Time,3361.63,Wallet,54029,6450,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58,Chandani Mishra,Premium,Jammu,100521,2024,7,Jul,2,3,0,2024-07
5388191488,153019,3,947.95,2843.8500000000004,74735607,2024-03-31 03:47:25,2024-03-31 04:07:25,2024-03-31 04:19:25,Slightly Delayed,4238.13,Card,38734,6259,Onions,Fruits & Vegetables,Aurora LLC,947.95,1263.93,25.0,3,13,88,Naksh Amble,Inactive,Raipur,474552,2024,3,Mar,6,1,1,2024-03
9065873433,930284,3,189.47,568.41,32635818,2023-10-23 19:10:27,2023-10-23 19:27:27,2023-10-23 19:37:27,Slightly Delayed,2534.9,Cash,61365,4503,Baby Food,Baby Care,"Garg, Saraf and Dutta",189.47,270.67,30.0,365,20,58,Panini Natt,Regular,Loni,270937,2023,10,Oct,0,4,0,2023-10
4627342297,67197,3,552.2,1656.6000000000001,88843865,2023-08-28 10:50:50,2023-08-28 11:01:50,2023-08-28 11:06:50,On Time,2033.74,UPI,47725,3108,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79,Mitesh Chaudry,Regular,Srinagar,281457,2023,8,Aug,0,3,0,2023-08
4286971111,114414,2,832.06,1664.12,469006,2024-05-27 03:23:40,2024-05-27 03:36:40,2024-05-27 03:31:40,On Time,1480.41,Cash,7124,7918,Vitamins,Pharmacy,Kara-Golla,832.06,1040.07,20.0,365,26,66,Shivansh Loyal,Inactive,Begusarai,814266,2024,5,May,0,2,0,2024-05
645282074,697683,2,123.74,247.48,13265605,2023-05-25 23:45:35,2023-05-25 23:55:35,2023-05-25 23:54:35,On Time,3337.4,Wallet,19843,1491,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,14,82,Yatin Krishnamurthy,Premium,Kollam,737341,2023,5,May,3,2,0,2023-05
7260939789,604184,2,397.55,795.1,39999278,2023-10-28 13:37:51,2023-10-28 13:55:51,2023-10-28 14:00:51,On Time,5770.21,UPI,13059,3976,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84,Chandresh Khare,New,Baranagar,594349,2023,10,Oct,5,4,1,2023-10
1716322448,700048,2,141.28,282.56,95873651,2023-09-06 16:10:18,2023-09-06 16:23:18,2023-09-06 16:26:18,On Time,3162.99,Cash,66774,6375,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98,Shivani Divan,Inactive,Ballia,584545,2023,9,Sep,2,3,0,2023-09
4293959647,361361,3,826.21,2478.63,820740,2023-10-03 21:16:36,2023-10-03 21:34:36,2023-10-03 21:33:36,On Time,878.07,UPI,72576,8743,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,20,64,Mekhala Sathe,Premium,Ambala,634784,2023,10,Oct,1,4,0,2023-10
3331935300,435929,2,856.89,1713.78,29095552,2023-06-15 21:38:22,2023-06-15 21:54:22,2023-06-15 21:56:22,On Time,482.06,Wallet,14328,4861,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,13,71,Gunbir Vala,Inactive,Amritsar,893254,2023,6,Jun,3,2,0,2023-06
1775389576,961614,3,227.22,681.66,15830066,2024-03-10 06:34:09,2024-03-10 06:53:09,2024-03-10 06:52:09,On Time,941.19,Wallet,59128,4879,Chocolates,Snacks & Munchies,Goda Inc,227.22,349.57,35.0,90,26,99,Rishi Krishnan,New,Mira-Bhayandar,652139,2024,3,Mar,6,1,1,2024-03
8194774262,490602,3,549.47,1648.41,46836361,2024-10-06 06:32:32,2024-10-06 06:52:32,2024-10-06 07:02:32,Slightly Delayed,2879.54,Cash,19069,9203,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,20,71,Champak Nazareth,Premium,Bikaner,287396,2024,10,Oct,6,4,1,2024-10
3615279775,51036,1,931.61,931.61,61618079,2023-11-01 18:30:36,2023-11-01 18:41:36,2023-11-01 18:40:36,On Time,2596.72,Wallet,33091,7612,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,12,86,Isaac Sunder,Inactive,Ambala,941949,2023,11,Nov,2,4,0,2023-11
11467999,747801,3,277.76,833.28,78267238,2023-04-23 18:37:26,2023-04-23 18:57:26,2023-04-23 19:11:26,Slightly Delayed,3051.19,UPI,1908,5146,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71,Luke Bala,Inactive,Warangal,86601,2023,4,Apr,6,2,1,2023-04
3971267196,171602,2,883.44,1766.88,8536503,2024-01-14 02:35:53,2024-01-14 02:54:53,2024-01-14 02:58:53,On Time,946.86,Card,59116,3756,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58,Ubika Om,Regular,Ramagundam,111678,2024,1,Jan,6,1,1,2024-01
1584863963,455755,3,44.09,132.27,61877649,2024-07-21 18:13:06,2024-07-21 18:31:06,2024-07-21 18:48:06,Significantly Delayed,1176.5,UPI,70947,3470,Detergent,Household Care,Mangal-Sathe,44.09,58.79,25.0,365,23,53,Yuvraj Roy,Premium,Nagaon,251525,2024,7,Jul,6,3,1,2024-07
1557893814,70969,1,631.7,631.7,75244116,2024-04-02 12:45:33,2024-04-02 13:01:33,2024-04-02 13:05:33,On Time,3950.09,Wallet,60172,854,Carrots,Fruits & Vegetables,Mohan Group,631.7,842.27,25.0,3,25,96,Jai Suri,Inactive,Gorakhpur,112503,2024,4,Apr,1,2,0,2024-04
8172695964,697683,1,123.74,123.74,45323391,2024-07-07 09:17:06,2024-07-07 09:36:06,2024-07-07 09:38:06,On Time,1506.27,Card,52140,9215,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,14,82,Viraj Kota,New,North Dumdum,957395,2024,7,Jul,6,3,1,2024-07
7462800868,747801,2,277.76,555.52,93127511,2023-10-19 17:27:14,2023-10-19 17:44:14,2023-10-19 18:12:14,Significantly Delayed,382.29,Wallet,39973,8554,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71,Warinder Chandran,Inactive,Bijapur,850740,2023,10,Oct,3,4,0,2023-10
5438961669,425341,2,486.28,972.56,37245065,2024-09-10 05:20:18,2024-09-10 05:38:18,2024-09-10 05:55:18,Significantly Delayed,354.91,UPI,67068,6819,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68,Ishani Dhillon,Inactive,Dibrugarh,796944,2024,9,Sep,1,3,0,2024-09
4904849001,913428,2,392.22,784.44,93563435,2023-11-30 05:46:13,2023-11-30 06:00:13,2023-11-30 06:05:13,On Time,5062.63,Wallet,8244,628,Pet Treats,Pet Care,Narayanan-Kumar,392.22,603.42,35.0,365,30,98,Siya Sandhu,New,Nagpur,854006,2023,11,Nov,3,4,0,2023-11
4816980820,63769,3,878.07,2634.21,52613657,2023-03-27 20:30:31,2023-03-27 20:41:31,2023-03-27 20:59:31,Significantly Delayed,4876.13,Card,28954,4128,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,27,69,Kala Ravi,New,Sultan Pur Majra,685992,2023,3,Mar,0,1,0,2023-03
9004078716,760828,3,563.45,1690.3500000000001,55552600,2023-08-21 08:46:05,2023-08-21 08:57:05,2023-08-21 08:57:05,On Time,2140.11,Card,60691,5712,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",563.45,866.85,35.0,365,23,93,Baljiwan Nagar,Regular,Gorakhpur,81284,2023,8,Aug,0,3,0,2023-08
8350353728,481843,2,297.68,595.36,25585013,2024-01-25 08:02:43,2024-01-25 08:18:43,2024-01-25 08:23:43,On Time,2516.08,Cash,73339,7029,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota",297.68,457.97,35.0,90,10,88,Ishita Amble,Inactive,Vasai-Virar,699030,2024,1,Jan,3,1,0,2024-01
1204084245,690565,2,951.27,1902.54,1342184,2023-09-26 01:28:11,2023-09-26 01:48:11,2023-09-26 02:04:11,Significantly Delayed,2833.97,Card,55802,6947,Cookies,Snacks & Munchies,"Roy, Seth and Patla",951.27,1463.49,35.0,90,15,56,Girish Sem,Inactive,Dehradun,774395,2023,9,Sep,1,3,0,2023-09
4142209897,440875,3,275.03,825.0899999999999,44557943,2023-09-07 20:00:27,2023-09-07 20:15:27,2023-09-07 20:15:27,On Time,1361.67,Card,6857,5307,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80,Megha D’Alia,Inactive,Bangalore,391984,2023,9,Sep,3,3,0,2023-09
125551624,669378,2,212.14,424.28,14693393,2024-08-12 21:32:30,2024-08-12 21:44:30,2024-08-12 21:44:30,On Time,4082.47,Card,16319,5715,Potatoes,Fruits & Vegetables,Chadha and Sons,212.14,282.85,25.0,3,23,70,Chavvi Iyer,New,Proddatur,496205,2024,8,Aug,0,3,0,2024-08
9970545044,962591,3,130.01,390.03,22931642,2023-08-08 22:18:41,2023-08-08 22:38:41,2023-08-08 22:43:41,On Time,5453.47,Cash,81093,4371,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,24,74,Lajita Ghosh,New,Ambala,346553,2023,8,Aug,1,3,0,2023-08
7976032064,621677,3,317.8,953.4000000000001,72946405,2024-05-03 15:57:32,2024-05-03 16:16:32,2024-05-03 16:18:32,On Time,1575.92,Wallet,39126,1549,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71,Ria Kuruvilla,Premium,Kulti,547077,2024,5,May,4,2,0,2024-05
8691567542,969851,3,340.66,1021.98,41640262,2024-06-27 08:52:11,2024-06-27 09:05:11,2024-06-27 09:10:11,On Time,1173.69,Wallet,87207,7544,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,27,64,Vihaan Gola,Inactive,Ulhasnagar,275919,2024,6,Jun,3,2,0,2024-06
3592747590,34200,1,319.8,319.8,12755730,2024-04-24 12:09:13,2024-04-24 12:29:13,2024-04-24 12:58:13,Significantly Delayed,4217.22,UPI,92032,5122,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75,Indrajit Mahal,Regular,Howrah,473540,2024,4,Apr,2,2,0,2024-04
7495753437,644847,1,622.81,622.81,4758426,2023-06-02 00:26:35,2023-06-02 00:45:35,2023-06-02 00:45:35,On Time,3776.78,Card,20625,278,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52,Qushi Dash,New,Vijayawada,415274,2023,6,Jun,4,2,0,2023-06
3965847120,654623,2,422.14,844.28,80761521,2023-05-05 14:56:43,2023-05-05 15:09:43,2023-05-05 15:11:43,On Time,459.78,Wallet,60885,9745,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76,Yashica Rama,Inactive,Latur,257938,2023,5,May,4,2,0,2023-05
9365984533,470449,1,827.77,827.77,89704218,2024-06-25 19:46:13,2024-06-25 20:02:13,2024-06-25 19:59:13,On Time,2082.97,Card,40460,4141,Frozen Biryani,Instant & Frozen Food,Kohli-Sawhney,827.77,1379.62,40.0,180,27,57,Harini Ramakrishnan,Premium,Khora ,706845,2024,6,Jun,1,2,0,2024-06
2948242102,587645,3,801.81,2405.43,13189939,2023-10-12 14:54:53,2023-10-12 15:14:53,2023-10-12 15:12:53,On Time,2132.75,Wallet,55456,6394,Vitamins,Pharmacy,"Sura, Pillay and Mammen",801.81,1002.26,20.0,365,18,90,Ishanvi Raman,Inactive,Bhopal,626288,2023,10,Oct,3,4,0,2023-10
6161193691,187399,2,53.49,106.98,55693909,2023-05-30 13:36:08,2023-05-30 13:55:08,2023-05-30 13:50:08,On Time,1541.92,Cash,22997,3304,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,53.49,89.15,40.0,180,14,73,Darsh Pandey,Premium,Narasaraopet,15855,2023,5,May,1,2,0,2023-05
5964122835,144124,3,162.67,488.01,14006996,2024-03-29 18:12:05,2024-03-29 18:29:05,2024-03-29 18:26:05,On Time,2305.04,UPI,98433,9052,Detergent,Household Care,Lalla-Srinivasan,162.67,216.89,25.0,365,11,82,Saumya Rau,Inactive,Buxar,998569,2024,3,Mar,4,1,0,2024-03
8879377902,883013,2,989.88,1979.76,61320989,2024-03-09 06:13:43,2024-03-09 06:26:43,2024-03-09 06:21:43,On Time,3034.16,Card,61662,8957,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98,Anirudh Rege,Regular,Aurangabad,611718,2024,3,Mar,5,1,1,2024-03
8158068874,692985,1,197.39,197.39,64403005,2024-07-25 20:24:13,2024-07-25 20:41:13,2024-07-25 20:55:13,Slightly Delayed,3112.28,Wallet,93613,6736,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.39,232.22,15.0,365,30,86,Ojas Sahota,New,Darbhanga,847487,2024,7,Jul,3,3,0,2024-07
7039570964,240179,3,90.56,271.68,68941950,2024-04-13 03:10:23,2024-04-13 03:30:23,2024-04-13 03:42:23,Slightly Delayed,3196.98,Cash,40041,7625,Cough Syrup,Pharmacy,Ram-Suri,90.56,113.2,20.0,365,20,56,Ayushman Raghavan,New,Bhusawal,856620,2024,4,Apr,5,2,1,2024-04
5482913265,880510,2,951.43,1902.86,88324928,2024-08-08 15:18:48,2024-08-08 15:30:48,2024-08-08 15:41:48,Slightly Delayed,2486.56,Wallet,84976,2453,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54,Geetika Nanda,Regular,Alappuzha,137999,2024,8,Aug,3,3,0,2024-08
1018255782,264803,2,995.98,1991.96,2219590,2024-09-08 06:11:07,2024-09-08 06:25:07,2024-09-08 06:45:07,Significantly Delayed,2456.07,Card,35907,878,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69,Upadhriti Sandhu,Regular,Solapur,116736,2024,9,Sep,6,3,1,2024-09
